# path,class
../../_data/brodatz_dataset/comp1_train/T086_03.png,97
../../_data/brodatz_dataset/comp1_train/T086_04.png,97
../../_data/brodatz_dataset/comp1_train/T086_05.png,97
../../_data/brodatz_dataset/comp1_train/T087_01.png,98
../../_data/brodatz_dataset/comp1_train/T087_02.png,98
../../_data/brodatz_dataset/comp1_train/T087_03.png,98
../../_data/brodatz_dataset/comp1_train/T087_04.png,98
../../_data/brodatz_dataset/comp1_train/T087_05.png,98
../../_data/brodatz_dataset/comp1_train/T088_01.png,99
../../_data/brodatz_dataset/comp1_train/T088_02.png,99
../../_data/brodatz_dataset/comp1_train/T088_03.png,99
../../_data/brodatz_dataset/comp1_train/T088_04.png,99
../../_data/brodatz_dataset/comp1_train/T088_05.png,99
../../_data/brodatz_dataset/comp1_train/T089_01.png,100
../../_data/brodatz_dataset/comp1_train/T089_02.png,100
../../_data/brodatz_dataset/comp1_train/T089_03.png,100
../../_data/brodatz_dataset/comp1_train/T089_04.png,100
../../_data/brodatz_dataset/comp1_train/T089_05.png,100
../../_data/brodatz_dataset/comp1_train/T009_01.png,101
../../_data/brodatz_dataset/comp1_train/T009_02.png,101
../../_data/brodatz_dataset/comp1_train/T009_03.png,101
../../_data/brodatz_dataset/comp1_train/T009_04.png,101
../../_data/brodatz_dataset/comp1_train/T009_05.png,101
../../_data/brodatz_dataset/comp1_train/T090_01.png,102
../../_data/brodatz_dataset/comp1_train/T090_02.png,102
../../_data/brodatz_dataset/comp1_train/T090_03.png,102
../../_data/brodatz_dataset/comp1_train/T090_04.png,102
../../_data/brodatz_dataset/comp1_train/T090_05.png,102
../../_data/brodatz_dataset/comp1_train/T091_01.png,103
../../_data/brodatz_dataset/comp1_train/T091_02.png,103
../../_data/brodatz_dataset/comp1_train/T091_03.png,103
../../_data/brodatz_dataset/comp1_train/T091_04.png,103
../../_data/brodatz_dataset/comp1_train/T091_05.png,103
../../_data/brodatz_dataset/comp1_train/T092_01.png,104
../../_data/brodatz_dataset/comp1_train/T092_02.png,104
../../_data/brodatz_dataset/comp1_train/T092_03.png,104
../../_data/brodatz_dataset/comp1_train/T092_04.png,104
../../_data/brodatz_dataset/comp1_train/T092_05.png,104
../../_data/brodatz_dataset/comp1_train/T093_01.png,105
../../_data/brodatz_dataset/comp1_train/T093_02.png,105
../../_data/brodatz_dataset/comp1_train/T093_03.png,105
../../_data/brodatz_dataset/comp1_train/T093_04.png,105
../../_data/brodatz_dataset/comp1_train/T093_05.png,105
../../_data/brodatz_dataset/comp1_train/T094_01.png,106
../../_data/brodatz_dataset/comp1_train/T094_02.png,106
../../_data/brodatz_dataset/comp1_train/T094_03.png,106
../../_data/brodatz_dataset/comp1_train/T094_04.png,106
../../_data/brodatz_dataset/comp1_train/T094_05.png,106
../../_data/brodatz_dataset/comp1_train/T095_01.png,107
../../_data/brodatz_dataset/comp1_train/T095_02.png,107
../../_data/brodatz_dataset/comp1_train/T095_03.png,107
../../_data/brodatz_dataset/comp1_train/T095_04.png,107
../../_data/brodatz_dataset/comp1_train/T095_05.png,107
../../_data/brodatz_dataset/comp1_train/T096_01.png,108
../../_data/brodatz_dataset/comp1_train/T096_02.png,108
../../_data/brodatz_dataset/comp1_train/T096_03.png,108
../../_data/brodatz_dataset/comp1_train/T096_04.png,108
../../_data/brodatz_dataset/comp1_train/T096_05.png,108
../../_data/brodatz_dataset/comp1_train/T097_01.png,109
../../_data/brodatz_dataset/comp1_train/T097_02.png,109
../../_data/brodatz_dataset/comp1_train/T097_03.png,109
../../_data/brodatz_dataset/comp1_train/T097_04.png,109
../../_data/brodatz_dataset/comp1_train/T097_05.png,109
../../_data/brodatz_dataset/comp1_train/T098_01.png,110
../../_data/brodatz_dataset/comp1_train/T098_02.png,110
../../_data/brodatz_dataset/comp1_train/T098_03.png,110
../../_data/brodatz_dataset/comp1_train/T098_04.png,110
../../_data/brodatz_dataset/comp1_train/T098_05.png,110
../../_data/brodatz_dataset/comp1_train/T099_01.png,111
../../_data/brodatz_dataset/comp1_train/T099_02.png,111
../../_data/brodatz_dataset/comp1_train/T099_03.png,111
../../_data/brodatz_dataset/comp1_train/T099_04.png,111
../../_data/brodatz_dataset/comp1_train/T099_05.png,111
